id,PAT_PTT,spot_tt,Date,B_50,B100,B150,B200,B_200,lon,lat,SST,DO_depth
F2_03,1901,25106,2003-07-02,1,0,0,0,0,-119.5079326,33.72029523,18,97
F2_03,1901,25106,2003-07-04,1,0,0,0,0,-118.6609533,33.34695572,17.2,78.5
F2_03,1901,25106,2003-07-05,1,0,0,0,0,-118.6175365,32.59418478,18.4,115
F2_03,1901,25106,2003-07-06,1,0,0,0,0,-118.686045,32.33117702,19,115
F2_03,1901,25106,2003-07-08,1,0,0,0,0,-118.3110373,31.09143749,18.2,146.5
F2_03,1901,25106,2003-07-09,1,0,0,0,0,-117.7651734,30.88330721,17.6,156.5
F2_03,1901,25106,2003-07-13,1,0,0,0,0,-116.8953477,30.10261721,19.6,145
F2_03,1901,25106,2003-07-15,1,0,0,0,0,-116.3063673,29.96696516,18.6,162
F2_03,1901,25106,2003-07-16,1,0,0,0,0,-116.0681654,29.77250163,18.8,162
F2_03,1901,25106,2003-07-18,1,0,0,0,0,-115.3590567,28.96552934,19.6,124
F2_03,1901,25106,2003-07-19,1,0,0,0,0,-115.1294379,28.51100511,19.4,124
F2_03,1901,25106,2003-07-28,0.6,0.4,0,0,0,-115.0283054,28.59358267,19.4,124
F2_03,1901,25106,2003-07-31,0.9085,0.0915,0,0,0,-114.9891574,28.30720508,20.4,85.5
F2_03,1901,25106,2003-08-01,1,0,0,0,0,-115.0533575,28.14049925,20.4,106.5
F2_03,1901,25106,2003-08-06,1,0,0,0,0,-115.1610732,27.02495539,21.2,120
F2_03,1901,25106,2003-08-07,1,0,0,0,0,-115.1086683,26.38645876,19,125
F2_03,1901,25106,2003-08-08,1,0,0,0,0,-114.9262931,26.28864847,20.6,105
F2_03,1901,25106,2003-08-11,1,0,0,0,0,-114.1950492,26.03175117,22.6,105
F2_03,1901,25106,2003-08-13,1,0,0,0,0,-114.0191801,25.97536582,22.2,110
F2_03,1901,25106,2003-08-14,1,0,0,0,0,-113.9586323,25.88068913,23.4,86.5
F2_03,1901,25106,2003-08-15,1,0,0,0,0,-114.10469,25.89223782,23.2,110
F2_03,1901,25106,2003-08-16,1,0,0,0,0,-114.2744704,25.86046698,23.6,110
F2_03,1901,25106,2003-08-17,0.944333333,0.055666667,0,0,0,-114.4324,25.81072319,24.2,110
F2_03,1901,25106,2003-08-18,1,0,0,0,0,-114.6357433,25.61514298,25.2,110
F2_03,1901,25106,2003-08-23,0.416472157,0.583527843,0,0,0,-113.8380679,26.50594811,23,50
F2_03,1901,25106,2003-08-24,0.983,0.017,0,0,0,-114.1587849,26.85690074,22,105
F2_03,1901,25106,2003-08-25,0.867,0.133,0,0,0,-114.3745916,26.78531598,22.8,105
F2_03,1901,25106,2003-08-26,0.867,0.1,0.033,0,0,-114.6514803,26.82096767,21.6,105
F2_03,1901,25106,2003-08-27,0.733266733,0.266733267,0,0,0,-114.4610527,26.96853139,21.8,105
F2_03,1901,25106,2003-08-30,1,0,0,0,0,-115.4374306,27.38128004,23.2,120
F2_03,1901,25106,2003-08-31,1,0,0,0,0,-115.8600422,27.7986026,20.8,120
F2_03,1901,25106,2003-09-02,0.275,0.725,0,0,0,-115.9553117,28.73405331,20.2,125
F2_03,1901,25106,2003-09-05,0.772075975,0.133288904,0.022325891,0,0.07230923,-115.0766582,28.73235248,18.8,125
F2_03,1901,25106,2003-09-07,1,0,0,0,0,-114.360335,28.60511665,23.4,91.5
F2_03,1901,25106,2003-09-12,0.605464845,0.07230923,0.049983339,0.060979673,0.211262912,-116.0708183,30.03980673,21.6,143
F2_03,1901,25106,2003-09-13,0.9368,0.0632,0,0,0,-116.1771677,30.47481464,20.8,143
F2_03,1901,25106,2003-09-14,1,0,0,0,0,-116.7448824,30.88240453,21.6,143
F2_03,1901,25106,2003-09-19,0.972333333,0.027666667,0,0,0,-117.0009642,31.89742193,19.4,146.5
F2_03,1901,25106,2003-09-22,0.9335,0.0665,0,0,0,-117.3212846,32.1552406,20.8,125
F2_03,1901,25106,2003-09-23,1,0,0,0,0,-117.5404777,32.3350685,21.2,125
F2_03,1901,25106,2003-09-24,0.574712644,0.033483258,0.04197901,0.024987506,0.324837581,-117.9377185,32.53872174,21,125
F2_03,1901,25106,2003-09-26,1,0,0,0,0,-118.2593739,32.6091454,19.4,134
F2_03,1901,25106,2003-09-28,1,0,0,0,0,-117.263343,32.5161964,20.6,125
F2_03,1901,25106,2003-09-29,1,0,0,0,0,-117.5659867,32.34792117,20.2,125
F2_03,1901,25106,2003-09-30,0.833,0.05,0.1,0.017,0,-117.545984,32.77838746,20.4,125
F2_03,1901,25106,2003-10-01,0.750333333,0.055333333,0.094333333,0.1,0,-117.4934176,32.54477277,20.6,130
F2_03,1901,25106,2003-10-02,0.516741629,0.049975012,0.274862569,0.15842079,0,-117.5106785,32.86036913,20.2,130
F2_03,1901,25106,2003-10-04,0.833166667,0.0085,0.036166667,0.122166667,0,-117.4023993,32.33680275,19.8,130
F2_03,1901,25106,2003-10-06,0.891554223,0.024987506,0.083458271,0,0,-117.2851093,32.51110064,19.4,130
F2_03,1901,25106,2003-10-11,0.824587706,0.04197901,0.008495752,0.124937531,0,-116.0835499,30.20192187,18.2,155
F2_03,1901,25106,2003-10-15,1,0,0,0,0,-114.93921,28.9689366,19.8,89.5
F2_03,1901,25106,2003-10-16,1,0,0,0,0,-114.9030906,28.85570161,19.4,89.5
F2_03,1901,25106,2003-10-18,0.716283716,0.266733267,0.016983017,0,0,-114.95227,28.80287612,20,89.5
F2_03,1901,25106,2003-10-19,1,0,0,0,0,-114.8339944,28.73197088,19.6,89.5
F2_03,1901,25106,2003-10-20,0.833333333,0.166666667,0,0,0,-114.6980057,28.68242043,19.4,89.5
F2_03,1901,25106,2003-10-22,1,0,0,0,0,-114.7264419,28.88954217,20,89.5
F2_03,1901,25106,2003-10-25,0.833,0.167,0,0,0,-114.8962387,28.86460794,20.4,89.5
F2_03,1901,25106,2003-10-26,0.805666667,0.177666667,0.016666667,0,0,-114.9315736,28.77969208,20.2,89.5
F2_03,1901,25106,2003-10-29,1,0,0,0,0,-114.8528032,28.73181408,20.2,89.5
F2_03,1901,25106,2003-10-30,0.78907031,0.155281573,0.055648117,0,0,-114.8624153,28.76857555,20,89.5
F2_03,1901,25106,2003-11-01,1,0,0,0,0,-114.5902216,28.60204889,20,80
F2_03,1901,25106,2003-11-04,1,0,0,0,0,-115.3502823,27.6387371,21.4,97.5
F2_03,1901,25106,2003-11-08,1,0,0,0,0,-114.0124779,26.77856779,22,86.5
F2_03,1901,25106,2003-11-10,0.333,0.667,0,0,0,-113.2443405,26.10890806,23.4,50
F2_03,1901,25106,2003-11-11,0.425287356,0.299850075,0.274862569,0,0,-113.2689301,26.20420217,23.6,50
F2_03,1901,25106,2003-11-18,0.672333333,0.327666667,0,0,0,-113.3905488,26.04780325,22.2,50
F2_03,1901,25106,2003-11-21,0.2585,0.7415,0,0,0,-113.0287137,26.03931139,22.2,50
F2_03,1901,25106,2003-11-26,0.8,0.2,0,0,0,-113.2727448,26.14972631,21.6,50
F2_03,1901,25106,2003-12-01,0.687578105,0.312421895,0,0,0,-113.2581165,26.24367804,20.8,50
F2_03,1901,25106,2003-12-02,0.467,0.533,0,0,0,-113.1042337,26.04054579,21.8,50
F2_03,1901,25106,2003-12-11,0.858,0.142,0,0,0,-113.2702129,25.86908323,21.6,99
F2_03,1901,25106,2003-12-14,0.908545727,0.091454273,0,0,0,-113.2880313,26.15322887,20.8,50
F2_03,1901,25106,2003-12-15,0.839,0.161,0,0,0,-113.2901113,26.11963191,20.8,50
F2_03,1901,25106,2003-12-27,1,0,0,0,0,-113.7295699,25.97774392,20.6,99
M2_03,1902,19570,2003-07-05,0.992,0.008,0,0,0,-118.9343395,32.5179657,17.6,115
M2_03,1902,19570,2003-07-08,1,0,0,0,0,-118.6059753,31.39987019,18.2,146.5
M2_03,1902,19570,2003-07-10,1,0,0,0,0,-117.0466379,31.39680822,18,138
M2_03,1902,19570,2003-07-14,0.952666667,0.047333333,0,0,0,-115.7075563,28.44518349,19.6,124
M2_03,1902,19570,2003-07-15,1,0,0,0,0,-115.7257688,27.73311343,19.4,131.5
M2_03,1902,19570,2003-07-17,0.992,0.008,0,0,0,-114.7892411,26.27216334,20,113.5
M2_03,1902,19570,2003-07-18,0.767,0.233,0,0,0,-114.6548401,25.59919339,21.6,114.5
M2_03,1902,19570,2003-07-23,0.562718641,0.437281359,0,0,0,-113.9978526,23.12726731,22.8,100.5
M2_03,1902,19570,2003-07-28,0.708,0.292,0,0,0,-113.5729102,22.31083126,24.2,102.5
M2_03,1902,19570,2003-07-29,0.642,0.258,0.1,0,0,-113.0372868,22.34972693,23.8,102.5
M2_03,1902,19570,2003-08-07,1,0,0,0,0,-114.4600392,26.42529175,19.6,105
M2_03,1902,19570,2003-08-10,1,0,0,0,0,-114.5401008,26.19073609,20.6,105
M2_03,1902,19570,2003-08-11,1,0,0,0,0,-114.5653599,26.25589196,21.4,105
M2_03,1902,19570,2003-08-12,1,0,0,0,0,-114.5449308,26.35493187,21.4,105
M2_03,1902,19570,2003-08-13,0.992,0.008,0,0,0,-114.6666196,26.48325172,21.4,105
M2_03,1902,19570,2003-08-23,1,0,0,0,0,-115.8817465,27.38806755,21.4,120
M2_03,1902,19570,2003-08-26,0.904,0.071,0.025,0,0,-116.9004766,28.14537582,21.6,143.5
M2_03,1902,19570,2003-09-01,0.758333333,0.102666667,0.047333333,0.091666667,0,-115.3039557,28.72262477,20.6,125
M2_03,1902,19570,2003-09-02,0.687343672,0.312656328,0,0,0,-115.4312949,28.53317991,20.4,125
M2_03,1902,19570,2003-09-03,0.158460385,0.841539615,0,0,0,-115.7196087,28.37885519,21.8,125
M2_03,1902,19570,2003-09-05,0.653,0.188666667,0.125,0.033333333,0,-115.0948257,28.53981514,21.2,125
M2_03,1902,19570,2003-09-11,0.475,0.525,0,0,0,-114.7126983,28.89105853,22.6,91.5
M2_03,1902,19570,2003-09-16,0.142,0.858,0,0,0,-114.3545252,28.43968887,23.4,91.5
M2_03,1902,19570,2003-09-20,0.474868717,0.525131283,0,0,0,-114.3526371,28.16624189,21.6,91.5
M2_03,1902,19570,2003-09-21,0.35832084,0.64167916,0,0,0,-114.8798135,28.11239572,21.6,91.5
M2_03,1902,19570,2003-09-22,1,0,0,0,0,-114.5831865,28.52982469,20.8,91.5
M2_03,1902,19570,2003-09-23,0.583,0.417,0,0,0,-114.5634576,28.75580654,21.4,91.5
M2_03,1902,19570,2003-09-24,0.716716717,0.283283283,0,0,0,-114.5603956,28.77704201,21,91.5
M2_03,1902,19570,2003-09-27,1,0,0,0,0,-114.550406,28.58617393,20.8,91.5
M2_03,1902,19570,2003-10-01,1,0,0,0,0,-114.7438175,28.8046027,21,89.5
M2_03,1902,19570,2003-10-04,0.869420386,0.130579614,0,0,0,-114.5019234,28.64313492,19.4,89.5
M2_03,1902,19570,2003-10-08,1,0,0,0,0,-114.6148805,28.44415768,19.8,89.5
M2_03,1902,19570,2003-10-15,0.85014985,0.14985015,0,0,0,-114.5301534,28.53842964,19.8,89.5
M2_03,1902,19570,2003-10-20,1,0,0,0,0,-114.5920563,28.77451975,20.4,89.5
M2_03,1902,19570,2003-10-25,1,0,0,0,0,-114.763985,28.91457478,20.2,89.5
M2_03,1902,19570,2003-11-07,0.291291291,0.708708709,0,0,0,-114.2853644,28.43546975,19,80
M2_03,1902,19570,2003-11-13,1,0,0,0,0,-114.2356107,28.38969681,19.4,80
M2_03,1902,19570,2003-11-16,0.516516517,0.483483483,0,0,0,-114.448311,28.77756185,18.6,80
M2_03,1902,19570,2003-11-22,0.541541542,0.458458458,0,0,0,-114.3170824,28.64824111,18.4,80
M2_03,1902,19570,2003-11-23,0.891891892,0.108108108,0,0,0,-114.4407217,28.15058138,18,80
M2_03,1902,19570,2003-11-27,0.85,0.15,0,0,0,-114.7510983,28.93976424,17.4,80
M2_03,1902,19570,2003-12-26,0.783,0.217,0,0,0,-115.2302355,28.54136398,16.8,122
M2_03,1902,19570,2004-01-05,1,0,0,0,0,-114.7302463,28.82091636,16.2,100
M2_03,1902,19570,2004-01-06,0.708354177,0.291645823,0,0,0,-114.9209018,28.93794711,16,100
F3_03A,25107,25105,2003-07-01,1,0,0,0,0,-119.390609,33.92530854,22.4,97
F3_03A,25107,25105,2003-07-02,1,0,0,0,0,-119.1211439,33.46985814,19,97
F3_03A,25107,25105,2003-07-03,1,0,0,0,0,-118.9567146,32.8170586,18.2,115
F3_03A,25107,25105,2003-07-04,1,0,0,0,0,-118.7794953,32.20953825,18.6,115
F3_03A,25107,25105,2003-07-05,1,0,0,0,0,-118.768687,32.01902529,19,115
F3_03A,25107,25105,2003-07-06,0.99919976,0.00080024,0,0,0,-118.9461549,31.76807969,19.2,146.5
F3_03A,25107,25105,2003-07-07,0.976693008,0.015004501,0.0050015,0.00330099,0,-118.451798,31.52083324,18.8,146.5
F3_03A,25107,25105,2003-07-08,0.865716429,0.123905976,0.007251813,0.003125781,0,-118.2671605,30.614809,18.2,169.5
F3_03A,25107,25105,2003-07-09,0.889269896,0.06072296,0.036862409,0.010715817,0.002428918,-118.4801831,29.83677294,18.8,181
F3_03A,25107,25105,2003-07-10,0.908036785,0.040183926,0.036785286,0.014994002,0,-118.477946,29.42633653,19,181
F3_03A,25107,25105,2003-07-11,0.841684257,0.095322742,0.03332963,0.029663371,0,-118.3874667,28.97248873,19.2,184
F3_03A,25107,25105,2003-07-12,0.725919342,0.224086213,0.022219753,0.019442284,0.008332408,-118.4331492,28.07607787,22,184
F3_03A,25107,25105,2003-07-13,0.997572122,0.002427878,0,0,0,-117.9866345,27.25531937,22,168
F3_03A,25107,25105,2003-07-14,0.645476773,0.354523227,0,0,0,-116.922018,27.21799412,21.2,150
F3_03A,25107,25105,2003-07-15,0.72762127,0.258543091,0.013835639,0,0,-116.7284959,26.64117932,21.4,149.5
F3_03A,25107,25105,2003-07-16,0.99749975,0.00250025,0,0,0,-116.0468186,26.20126838,20.4,149.5
F3_03A,25107,25105,2003-07-17,0.657142857,0.295285714,0.019,0.015428571,0.013142857,-115.0885289,26.19469108,21.2,131.5
F3_03A,25107,25105,2003-07-18,0.940333333,0.059666667,0,0,0,-114.451455,25.5428725,22.8,114.5
F3_03A,25107,25105,2003-07-19,0.994444444,0.005555556,0,0,0,-114.3573427,25.01878155,22.8,114.5
F3_03A,25107,25105,2003-07-20,0.940323387,0.059676613,0,0,0,-113.6454373,24.46912736,22.8,98.5
F3_03A,25107,25105,2003-07-21,0.950989109,0.037008224,0.012002667,0,0,-113.3113755,24.05733874,23,98.5
F3_03A,25107,25105,2003-07-22,0.937104123,0.017557506,0.019446605,0.023113679,0.002778086,-113.0651371,23.91626277,23,100.5
F3_03A,25107,25105,2003-07-23,0.913635796,0.039495063,0.038495188,0.008373953,0,-112.7550054,23.91615302,23.4,86.5
F3_03A,25107,25105,2003-07-24,0.846648564,0.072602544,0.073745891,0.005859654,0.001143347,-112.5638434,23.89183168,23.2,86.5
F3_03A,25107,25105,2003-07-25,0.919416667,0.058333333,0.02225,0,0,-112.3184405,23.88723199,22.8,86.5
F3_03A,25107,25105,2003-07-26,1,0,0,0,0,-112.1619232,23.75875319,22.4,86.5
F3_03A,25107,25105,2003-07-27,0.99274728,0.00725272,0,0,0,-111.9637594,23.61583146,22.8,73
F3_03A,25107,25105,2003-07-28,0.973405319,0.014997001,0.01159768,0,0,-111.7196486,23.61521299,23.6,73
F3_03A,25107,25105,2003-07-29,0.9475,0.0242,0.0191,0.0092,0,-111.5629529,23.66987439,24.4,73
F3_03A,25107,25105,2003-07-30,0.905214455,0.048893335,0.04064024,0.005251969,0,-111.3059523,23.72508121,24.2,73
F3_03A,25107,25105,2003-07-31,0.947116987,0.023219642,0.024108432,0.005554938,0,-111.1738355,23.65174832,25,73
F3_03A,25107,25105,2003-08-01,0.852285714,0.114285714,0.023857143,0.007142857,0.002428571,-110.9335569,23.48655204,25,64.5
F3_03A,25107,25105,2003-08-02,0.738666667,0.208333333,0.053,0,0,-111.3784181,23.93757491,25.2,70.5
F3_03A,25107,25105,2003-08-04,0.913155264,0.035709184,0.051135552,0,0,-112.6134059,24.568169,25,78
F3_03A,25107,25105,2003-08-05,0.845875,0.092625,0.059375,0.002125,0,-112.7935711,24.85738314,24.2,78
F3_03A,25107,25105,2003-08-06,1,0,0,0,0,-112.9511022,24.66296614,23.6,78
F3_03A,25107,25105,2003-08-07,0.973875,0.024,0.002125,0,0,-112.8566646,24.40138696,22.8,78
F3_03A,25107,25105,2003-08-08,0.834625,0.04575,0.085375,0.023875,0.010375,-112.6301497,24.63579872,24.2,78
F3_03A,25107,25105,2003-08-09,0.923009624,0.076990376,0,0,0,-112.6332978,24.84161219,25.4,78
F3_03A,25107,25105,2003-08-10,1,0,0,0,0,-112.760412,24.73018746,25.2,78
F3_03A,25107,25105,2003-08-11,0.896762905,0.066741657,0.017747782,0.011498563,0.007249094,-112.7645606,24.76963735,24.6,78
F3_03A,25107,25105,2003-08-12,0.839759973,0.141682409,0.013001445,0.005556173,0,-113.0661647,24.46129013,24.8,93
F3_03A,25107,25105,2003-08-13,0.8634,0.1366,0,0,0,-113.4000848,24.99797175,25.8,93
F3_03A,25107,25105,2003-08-14,1,0,0,0,0,-113.317801,25.3654575,25,86.5
F3_03A,25107,25105,2003-08-15,1,0,0,0,0,-113.2350276,25.78792684,25.4,86.5
F3_03A,25107,25105,2003-08-16,1,0,0,0,0,-113.2656564,25.86133263,25.4,86.5
F3_03A,25107,25105,2003-08-17,1,0,0,0,0,-113.6191071,26.18047947,25.4,50
F4_03,25343,37610,2003-07-05,1,0,0,0,0,-118.0219039,33.25597596,24.2,78.5
F4_03,25343,37610,2003-07-17,0.981596319,0.018403681,0,0,0,-117.3840179,32.75989183,22.2,100
F4_03,25343,37610,2003-07-18,0.989,0.011,0,0,0,-117.5940883,32.44235428,20.6,100
F4_03,25343,37610,2003-07-19,1,0,0,0,0,-118.2138243,32.27443042,18.8,115
F4_03,25343,37610,2003-07-20,1,0,0,0,0,-118.4004909,32.30766749,20.2,115
F4_03,25343,37610,2003-07-21,0.929267683,0.070732317,0,0,0,-118.7597191,31.98868793,19.6,146.5
F4_03,25343,37610,2003-07-22,0.922307436,0.077692564,0,0,0,-119.1381049,31.68047892,19.2,162.5
F4_03,25343,37610,2003-07-23,0.96875,0.03125,0,0,0,-118.8944814,31.30071995,18.2,146.5
F4_03,25343,37610,2003-07-25,0.8165,0.071,0.1125,0,0,-118.5433319,31.26148891,18.8,146.5
F4_03,25343,37610,2003-07-26,0.826362273,0.05565739,0.109648392,0.005499083,0.002832861,-118.0172971,31.20326306,19,146.5
F4_03,25343,37610,2003-07-28,1,0,0,0,0,-117.5910094,32.14573966,19.4,100
F4_03,25343,37610,2003-07-29,0.806833333,0.1445,0.048666667,0,0,-118.1245487,32.55476222,19,115
F4_03,25343,37610,2003-07-30,0.597850537,0.150212447,0.166458385,0.08547863,0,-118.8967255,32.44817348,19.6,115
F4_03,25343,37610,2003-07-31,0.633,0.067,0.133,0.167,0,-119.5228459,32.18377261,19.4,132.5
F4_03,25343,37610,2003-08-02,0.8384,0.015,0.0766,0.07,0,-119.6045004,32.40939981,19.4,138
F4_03,25343,37610,2003-08-03,0.905018996,0.083383323,0.01159768,0,0,-119.9279342,32.21101742,19,138
F4_03,25343,37610,2003-08-04,0.770885443,0.225112556,0.004002001,0,0,-119.9673134,32.55736646,19.4,138
F4_03,25343,37610,2003-08-05,1,0,0,0,0,-120.258089,32.59750895,19,158.5
F4_03,25343,37610,2003-08-06,1,0,0,0,0,-120.4240298,32.19957466,19.6,158.5
F4_03,25343,37610,2003-08-07,0.950166667,0.0485,0.001333333,0,0,-120.404044,31.98605035,19.6,189.5
F4_03,25343,37610,2003-08-08,0.983016983,0.016983017,0,0,0,-120.4346432,31.89676948,19,189.5
F4_03,25343,37610,2003-08-10,0.733733734,0.079079079,0.029029029,0.016516517,0.141641642,-120.5295567,31.77357775,19.8,189.5
F4_03,25343,37610,2003-08-11,0.79980005,0.077230692,0.072981755,0.049987503,0,-120.7396098,31.81309371,18.2,189.5
F4_03,25343,37610,2003-08-12,0.804402201,0.045522761,0.137568784,0.012506253,0,-121.0135036,32.09337377,18.6,181
F4_03,25343,37610,2003-08-13,0.6,0.05,0.108,0.083,0.159,-120.5457014,32.34510696,18.6,158.5
F4_03,25343,37610,2003-08-14,0.839113038,0.124874958,0.036012004,0,0,-120.7510882,32.47682243,18.4,158.5
F4_03,25343,37610,2003-08-15,0.908418316,0.091581684,0,0,0,-120.7503255,32.36321072,17.8,158.5
F4_03,25343,37610,2003-08-16,1,0,0,0,0,-120.4756824,32.1889429,18,158.5
F4_03,25343,37610,2003-08-17,1,0,0,0,0,-120.0000914,32.16690178,18.2,158.5
F4_03,25343,37610,2003-08-18,0.733244415,0.125041681,0.141713905,0,0,-119.9057365,32.79347074,16.4,138
F4_03,25343,37610,2003-08-19,0.943009498,0.056990502,0,0,0,-120.146395,32.71977259,17.8,158.5
F4_03,25343,37610,2003-08-20,0.894701766,0.019326891,0.027657448,0.058313895,0,-120.4461507,32.66119075,18.4,158.5
F4_03,25343,37610,2003-08-21,0.95625,0.03325,0.0105,0,0,-120.7262641,32.34190729,18.2,158.5
F4_03,25343,37610,2003-08-22,1,0,0,0,0,-120.1682298,32.33618087,19,158.5
F4_03,25343,37610,2003-08-23,1,0,0,0,0,-120.8348578,32.5450801,19.8,158.5
F4_03,25343,37610,2003-08-24,0.75225,0.1875,0.06025,0,0,-120.430888,32.36013721,18.6,158.5
F4_03,25343,37610,2003-08-25,1,0,0,0,0,-120.1588793,32.41415161,19,158.5
F4_03,25343,37610,2003-08-26,0.988204718,0.011795282,0,0,0,-120.3300386,32.59871412,18.8,158.5
F4_03,25343,37610,2003-08-27,0.923215357,0.058388322,0.018396321,0,0,-120.2336794,32.73230858,19,158.5
F4_03,25343,37610,2003-08-28,0.958041958,0.016983017,0.016983017,0.007992008,0,-120.2541808,32.8254918,18.4,158.5
F4_03,25343,37610,2003-08-29,1,0,0,0,0,-120.1193676,33.16745799,18.2,124.5
F4_03,25343,37610,2003-08-30,0.9202971,0.014283674,0.03328096,0.032138266,0,-119.8226655,32.99426529,18.2,138
F4_03,25343,37610,2003-08-31,1,0,0,0,0,-119.4652886,32.81189838,18.6,138
F4_03,25343,37610,2003-09-01,1,0,0,0,0,-119.3428587,32.86199627,18.8,145.5
F4_03,25343,37610,2003-09-02,0.9284,0.0034,0.0016,0.0666,0,-119.1865016,32.88466992,19.2,145.5
F4_03,25343,37610,2003-09-03,1,0,0,0,0,-119.5595065,33.12485113,19.4,115.5
F4_03,25343,37610,2003-09-05,0.965561589,0.033295227,0.001143184,0,0,-119.8612536,33.13368272,18.4,115.5
F4_03,25343,37610,2003-09-06,0.977992664,0.016672224,0.002667556,0.002667556,0,-119.9624379,32.94468544,18.8,145.5
F4_03,25343,37610,2003-09-07,0.922307436,0.052684228,0.025008336,0,0,-119.9303716,33.09218352,18.8,115.5
F4_03,25343,37610,2003-09-08,1,0,0,0,0,-119.9425287,33.05773401,18.6,115.5
M1_03,39332,18955,2003-06-29,1,0,0,0,0,-117.7397632,32.91108492,19.8,93
M1_03,39332,18955,2003-07-05,1,0,0,0,0,-117.4226831,32.84667531,21.8,100
M1_03,39332,18955,2003-07-09,1,0,0,0,0,-117.2427519,32.68267193,20,100
M1_03,39332,18955,2003-07-12,1,0,0,0,0,-117.4303968,32.52525282,20.4,100
M1_03,39332,18955,2003-07-14,1,0,0,0,0,-117.2740561,32.20662371,19.8,100
M1_03,39332,18955,2003-07-18,0.875,0.125,0,0,0,-117.8697672,32.23097747,19.4,100
M1_03,39332,18955,2003-07-21,1,0,0,0,0,-118.7212881,31.93572984,19.4,146.5
M1_03,39332,18955,2003-07-26,0.79575,0.16875,0.0355,0,0,-118.2653802,31.06389348,19,146.5
M1_03,39332,18955,2003-07-30,0.622333333,0.358333333,0.016666667,0.002666667,0,-117.1543433,30.03698607,19.8,156.5
M1_03,39332,18955,2003-07-31,1,0,0,0,0,-116.7385184,29.93388931,20.2,162
M1_03,39332,18955,2003-08-05,0.991991992,0.008008008,0,0,0,-115.3537293,28.28504144,19.2,106.5
M1_03,39332,18955,2003-08-08,1,0,0,0,0,-115.1453078,26.81592794,19.2,125
M1_03,39332,18955,2003-08-11,1,0,0,0,0,-114.9917921,26.45788679,20.6,105
M1_03,39332,18955,2003-08-12,0.975008331,0.024991669,0,0,0,-114.6784577,26.32119826,21.2,105
M1_03,39332,18955,2003-08-13,0.35,0.625,0.025,0,0,-114.2442968,26.53496494,21.2,105
M1_03,39332,18955,2003-08-16,1,0,0,0,0,-114.0448119,26.60329727,23,105
M1_03,39332,18955,2003-08-17,1,0,0,0,0,-114.1240203,26.7425019,22.8,105
M1_03,39332,18955,2003-08-19,1,0,0,0,0,-113.8238498,26.7153803,24.2,50
M1_03,39332,18955,2003-08-20,1,0,0,0,0,-113.5368904,26.47875847,25.8,50
M1_03,39332,18955,2003-08-21,0.91,0.09,0,0,0,-113.1695354,26.22629792,25.6,50
M1_03,39332,18955,2003-08-22,1,0,0,0,0,-112.9652132,25.99459363,26.2,70.5
M1_03,39332,18955,2003-08-23,0.887556222,0.112443778,0,0,0,-112.9607837,25.76357431,25.8,70.5
M1_03,39332,18955,2003-08-24,0.98066022,0.01933978,0,0,0,-112.9828435,25.6246141,25.2,70.5
M1_03,39332,18955,2003-08-25,0.9875,0.0125,0,0,0,-112.9599089,25.49099995,26.4,70.5
M1_03,39332,18955,2003-08-28,0.904452226,0.095547774,0,0,0,-113.1591047,25.79867341,24.6,86.5
M1_03,39332,18955,2003-08-29,1,0,0,0,0,-113.2304646,25.68926202,24.6,86.5
M1_03,39332,18955,2003-08-30,0.342,0.55,0.075,0.033,0,-113.4345739,25.96905199,24.4,86.5
M1_03,39332,18955,2003-08-31,1,0,0,0,0,-113.6708002,26.18474735,23.8,50
M1_03,39332,18955,2003-09-03,0.885471368,0.112528132,0.0020005,0,0,-113.8635755,26.54159786,22.8,15
M1_03,39332,18955,2003-09-05,1,0,0,0,0,-113.7557158,26.5831735,24.8,15
M1_03,39332,18955,2003-09-06,1,0,0,0,0,-114.3439361,26.80410322,25.4,118
M1_03,39332,18955,2003-09-08,0.9915,0.0085,0,0,0,-114.5587466,26.83212702,24,118
M1_03,39332,18955,2003-09-12,1,0,0,0,0,-115.8561805,27.89890964,23.6,133.5
M1_03,39332,18955,2003-09-13,0.65,0.3,0.05,0,0,-116.0379373,28.41695907,22.6,147.5
M1_03,39332,18955,2003-09-15,0.733,0.267,0,0,0,-116.8489419,29.51105405,21.4,151.5
M1_03,39332,18955,2003-09-18,0.702900967,0.033344448,0.044348116,0.02234078,0.197065689,-117.5518563,31.52053303,20.8,146.5
M1_03,39332,18955,2003-09-21,1,0,0,0,0,-118.2660608,32.96842498,21.4,134
M1_03,39332,18955,2003-09-22,0.826956739,0.029257314,0.031257814,0.04376094,0.068767192,-118.6769473,33.10880371,20.2,105
M1_03,39332,18955,2003-09-24,0.963987996,0.025008336,0.011003668,0,0,-119.3097288,33.17248266,18,115.5
M1_03,39332,18955,2003-09-26,0.839370472,0.024981264,0.058456158,0.037471896,0.03972021,-119.3619037,32.88767031,18.2,145.5
M1_03,39332,18955,2003-09-27,0.658658659,0.025025025,0.083083083,0.233233233,0,-119.3437678,32.78510372,17.6,145.5
M1_03,39332,18955,2003-09-29,0.95,0.05,0,0,0,-119.4400809,32.86941288,16.4,145.5
M1_03,39332,18955,2003-09-30,0.605798067,0.091636121,0.255248251,0.047317561,0,-119.4073043,32.86448149,16.4,145.5
M1_03,39332,18955,2003-10-01,0.5585,0.071,0.3205,0.05,0,-119.4523908,32.9039401,17.4,147
